text,true_label,chatgpt_prediction
سر بېره پر مالوماتي لیکبڼو نورې ژورنالیستي لیکبڼې هم شته چې لوستونکیو ته د ورځنیو پېښو اړوند، نوي، تازه او اړین مالومات وړاندې کولای شي، خو هغوی له آره د تبصرې شکل لري . د دې ډول لیکبڼو دنده خبرول نه، بلکې پر پېښو تبصره کول دي . نو ځکه ورته خبر نه شو ویلای . د دې تر څنگ یو لړ نورې ژورنالیستي لیکبڼې نه یوازې د تازه پېښو په اړه مالومات ورکوي، بلکې پر هغوی تبصره او کله- کله گوتنیونه هم کوي . همدارنگه خبریال یالیکوال پېښه اغېزمنوي . مانا دا چې په پېښه کې سیده یا نا سیده برخوال گرځي، یاهم خبر دټوکو ټکالو په توگه لیکي . ځینې خبریالان ورته د یوه ارزښمن خبر په سترگه گوري، خو د لویو خبري رسنیو په اند، لکه رویترز، اېن بي سي، او یا هم الجزیره، دې ډول هغه ته خبر نه وایي .,pus,pus
"Snin twal ta' tensjoni fl-Irlanda wasslu għall-qsim tal-gżira fl-1920, sabiex sentejn wara fl-1922, l-Irlanda ħielsa kisbet l-independenza. Sitt counties minn disgħa mill-provinċja ta' Ulster baqgħu fir-Renju Unit, li nbidel għall-isem kurrenti fl-1927, dak tar-Renju Unit tal-Gran Brittanja u l-Irlanda ta' Fuq.",mlt,mlt
"Imaziɣen kemlen atas n leqrun mbeɛd amgar-nsen mgal iɛeraben seg wemkan ɣer wayed, mgal yewet n tgeldit taɛrabt ɣef tayed, armi deg (972–1148) imi yewit n tageldit tamziɣt , Iziriyen (972–1148) s timelwi n Ziri mmi-s n Menad, tettf-ed tazmart deg Dzzayer. Tallit agi tella yewit n tallit ur nesɛi lehna imi teččur s imenɣi akk-d tarkukitt, Lqern wis XI akk-d 13 walan-ed assexdem ameqran n tutlayt taɛrabt, imi yebda-d deg Lqern wis XI anbaz amenyut n yewin n wedrum aɛrab d-ikkan si Maṣer yettuseman Banu Hilal, deg zdaxel n ul tmurt n imaziɣen.",kab,zgh
初，秀吉以年衰無後，乃以其甥秀次為螟蛉子，以關白讓之，欲以為嗣。未期年，卒得秀賴，悔無加也。於是日夜謀廢秀次。未幾，有司劾秀次居喪僭越。秀吉暨命三成、長盛、前田玄以等治秀次獄。三成欲阿秀吉意，不一日，證得違制、姦淫、濫殺諸罪三十一條，俱以聞秀吉。秀吉大喜，即放秀次於高野山，傾之，以謀反誅之。命三成斬秀次宗族百口於三條河原。事既定，夜謁秀吉，署血書，誓忠於秀賴。秀吉大喜，以俸十九萬石賜三成。淺野長政素與秀次善，遙聞之，謂其子幸長曰：「族人以為功，雖受百萬石亦當恥之。吾恥為其同列矣！」,lzh,cmn
"Ene evayixhante plante (ou plante evayixhante), c' est ene plante ki n' est nén do payis, k' î est apoirtêye, pu ki si spåde témint bén k' ele towe les ôtès plantes k' i gn a dins ene metowe biyonaxhe (et kécfeye les biesses ki vicnut tot paxhant ces plantes la).",wln,wln
"El Departamento de Caldas está situado en el centro occidente de la región andina, localizado entre los 05º46’51’’ y los 04º48’20’’ de latitud norte, y los 74º38’01’’ y 75º55’45’’ de longitud oeste. Cuenta con una superficie de 7.888 km² lo que representa el 0.69 % del territorio nacional, sus límites son:",spa,spa
"Pro su fattu chi s'animale bolet unu logu liberu dae sa presentzia de s'omine, e no bolet issu a lu istrobbare, sa lista ruja IUCN lu ponet comente ispetzia vulnerabile.",srd,srd
"Sala 1968 dest bi pewerdeya lîguîstîkê dike û mastera xwe sala 1970yî bi dawî dike. Perwerdeya doktorayê jî sala 1972an diqedîne. Diçe zanîgeha Illinois a DYAyê, li ser komunîkasyonê ders digire. Sala 1989'ê de payeya profesoriyê bi xebata xwe ya li ser zimanê kurdî digire: (""The language factor in national development: The standardization of the Kurdish language, 1918-1985"").",kur,kur
"Qabiyyeen murteessaan KHG hunda keessa jiru lakkaawaa sagantaa (program counter) ti, innis registerii (kuufannoo adda) bakka ajajni itti aanu jiruu fi irraa dubbifamu qabatu dha.",orm,orm
ඉහත කුමන දේ කළත් උද්ධමනයේ හේතුව නැතිවෙන්නේ නැත. එමෙන්ම මෙවැනි සැගවිම් හසු වුවහොත් ජනතාව තුළ මුදල පිළිබද විශ්වාසය පළුදු වී තව දුරටත් උද්ධමනය ඉහළ යාමට හේතු විය හැකිය. මිල පාලනය හේතුවෙන් භාණ්ඩ සැඟවීම මගින් පාලන කල භාණ්ඩ වලට අධික ඉල්ලුමක් ඇතිවිය හැකි අතර එබැවින් සැපයුම අඩාල වි භාණ්ඩ නිෂ්පාදනය නැතිවි හැකිය. මිල පාලනය නිසා පාඩු ලැබීම නිෂ්පාදනය අඩාල විමට හේතුවයි.,sin,sin
I-Keystroke yoku-logga inqakula ukushicilelwa kweqhosha ngalinye elithe lacofwa. I-Keystroke yokulogga ingasetyenziswa ukhangela okanye ukumenta iintshukumo zabasebenzi. Ii-Hackers nazo zisenokusebenzisa i-keystroke yokulogga. Iingcali zaafumanisa okokuba uninzi lwezitshixo zebhodi yekhompyutha zikhupha i-electromagnetic radiation enokusetyenziswa ukuze zintame amaqhosha acofiweyo. Iimpukane eziluhlaza zingabona okokuba yintoni na eye yachwethezwa ngobhulisa loo maqhosha zikuloo ndawo zikuyo.,xho,xhosa
"Kaskad (frans. cascade) — 1) bir necha pogʻonaga urilib tushadigan tabiiy yoki sunʼiy shalola. Sunʼiy K. istirohat bogʻlarida har xil sathdagi suv havzalari va pogʻonama-pogʻona supachalar tarzida quriladi (yana q. Sharshara); 2) sirkda qiziqchilarning akrobatik tarzda birinketin ""yiqilish"" usullari; 3) operettada qoʻshiq joʻrligida ijro etiladigan joʻshqin raqs; 4) gidroelektr stansiyalari kaskadi — bitta daryo oqimi boʻyicha yoki bir suv havzasiga birin-ketin, bosqichma-bosqich quriladigan va suv xoʻjaligi maromi hammasi uchun umumiy hisoblanadigan gidroelektr stansiya (GES)lar majmui (q. GES kaskadi); 5) elektr mashinalari kaskadi — bir-biri bilan mexanik va elektrik tarzda yoki faqat elektrik jihatdan bogʻlangan ikki yoki bundan koʻp elektr mashinalardan iborat qurilma. Oʻzgarmas quvvatli va oʻzgarmas momentli boʻlishi mumkin. Birinchisida qoʻshimcha mashinalardan biri asosiy mashina (dvigatel) oʻqiga mexanik tarzda biriktiriladi. Ikkinchisida mexanik biriktiruv boʻlmaydi, balki qoʻshimcha mashinalardan biri oʻrniga ikkita elektr mashina ulanadi. K. elektr dvigatellarning aylanish chastotasini ravon va tejamli rostlab turishga imkon beradi; 6) transformatorlar kaskadi — ketma-ket ulangan ikki yoki undan koʻp elektr transformatorlar majmui. Yuqori kuchlanishli oʻzgaruvchan tokni oʻzgartirish yoki undan foydalanish uchun moʻljallanadi. Bunday K.da transformatorlarni pogʻonali uygʻotish usuli qoʻllaniladi. Bunda har qaysi navbatdagi transformator oʻzidan oldingi transformatorning kuchaytiruvchi chulgʻamidan uygʻotiladi. Kuchlanishi 1,5—2 MB gacha boʻlgan K.da 4 tadan 8 tagacha transformator boʻlishi mumkin; 7) kuchaytirish kaskadi —tarkibida kuchaytirish elementi, nagruzka zanjiri, oldingi yoki ketingi K. bilan bogʻlanish zanjiri boʻlgan radiotexnika qurilmasi. Kuchaytirish elementi sifatida yarimoʻtkazgichli (tranzistor, tunnelli diod) va elektrvakuumli elektron asboblar (qabul qilishkuchaytirish lampalari, klistron) qoʻllaniladi. Bunday K. kirishiga berilgan signal uning chiqishida (nagruzka zanjirida) kuchayib boradi. Kirish kuchlanishi (tok, quvvat)ning chiqish kuchlanishiga nisbatan K.ning kuchlanish (tok, quvvat) boʻyicha kuchaytirish koeffitsiyenti deb ataladi.",uzb,uzb
"ორფერდა ყუამილიან ცულებს შორის ყველაზე არქაულ იერს ატარებს სამეცნიერო ლიტერატურაში ჯერ კიდევ, უცნობი ცული ხელვაჩაურიდან, რომელსაც ახასიატებს სატარე ხვრელის მკვეთრად შეჭრილი წინაპირი, ქიმისებური შვერილი სატარე ხვრელის უკანა პირის ქვემო ნაწილში და ფართო ტანი. ყველაზე უფრო განვიტარებული და დახვეწილი ფორმის მქონეა მახუნცეთში აღმოჩენილი ცული, მაგრამ სატარე ხვრელის მიხედვით კიდევ უფრო განვითარებულია ურეკში აღმოჩენილი ერთ-ერთი ცული, რომელსაც წვეტიან-ოვალური სატარე ხვრელი აქვს.",kat,kat
٣، څرنگه چې موږ په افغانستان کې د ژبې منل شوې اکاډيمي نه لرو او ژبه فردي ملکيت نه دى نو که هر څوک په خپل سر لغتونه جوړ کړي دا به لوى سر خوږى وي.,pus,pus
"Zuria (1328-1392 aldean). Aita hil ostean jaio zen. Ama erditu arte itxaron behar izan zuten, umeak Frantziako koroa oinordetzeko eskubidea zuen edo ez jakitzeko. Orleanseko Filipe I.a kondearekin ezkondu zen.",eus,eus
"Simpang Lhèe nakeuh gampông di Keucamatan Kluet Utara, Kabupatèn Acèh Seulatan, Acèh. Lumbôi gampông nyoe lam data peumeurèntah nakeuh 11.01.02.2016.",ace,ace
"Giçki paleolit döwründe ýasalan zähmet gurallary görnüşleri boýunça dürli – dürli bolup, öndürijiligi ýokary ekeni. Giçki paleolitiñ duralgalarynda kesmek, ýonmak, dürtmek üçin gurallar, naýzalaryñ uçlary, gysga naýzalar, naýza zyñyjylar, garpunlar, iñneler, serdarlaryñ süñkden ýasalan hasalary, gazawlar tapylýar. Şolaryñ içinde iñ möhümleri kesgiç we gazaw bolupdyr. Gesgiji zähmet gurallaryny ýasamak üçin ulanypdyrlar. Onuñ bilen süñkden , haýwanlaryñ şahlaryndan gurallar ýasalanda peýdalanypdyrlar.",tuk,tuk
"Say Borbon et kumalima ya klase baley ed luyag na Cebu, Pilipinas. Unong ed 2010 Census, say papulasyon to et 31,598 totoo. Walay kabaleg tan sukat to ya 120.94 sq. km. Sikato et walad kumalima ya distrito. Say zip code to et 6008.",pag,ceb
その一方で妹思いの面もあり、エノの幼少期に車酔いでグズるエノに、兄が自分の家の車だけ、車酔いにならない魔法をかけてあげたり、誕生日プレゼントをすぐに見つけて楽しみを半減させてしまう為に「宝探し」の要領でそれを見つけさせようとさせていた。エノの15歳の誕生日に、サヨからの依頼で生徒会が用意したバースデーDVDにハルが登場して動揺する彼女を見て「自分以外に惚れている男がいる」ことを知った彼は、その成長を微笑ましく思う一方で自分の成長のなさを自覚して「そろそろハロワ行こうかな…」と考えるようになる。,jpn,jpn
"Viewing the Sun through light-concentrating optics such as binoculars is hazardous without an attenuating filter to dim the sunlight. Suitable filters are available at welding supply shops and camera stores. Viewing the Sun through unfiltered 7x50mm binoculars can deliver as much as 2.5 watts of sunlight into each eye, over 300 times more power than naked eye viewing. Even brief glances at the Sun through binoculars can cause permanent blindness.",guj,eng
Eduardo Kuno Becker Paz (s. 14. tammikuuta 1978) on meksikolainen näyttelijä. Hän on työskennellyt telenoveloissa sekä yhdysvaltalaissa ja meksikolaisissa elokuvissa.,fin,fin
"พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว (พ.ศ. 2423-2468) อภิเษกสมรสกับประไพ สุจริตกุล, เปรื่อง สุจริตกุล, หม่อมเจ้าวรรณพิมล วรวรรณ และเครือแก้ว อภัยวงศ์ มีพระราชธิดาหนึ่งพระองค์",lao,tha
